audio,etiqueta,nombre
data\outputA\LA_E_1062605_2s.flac,spoof,LA_E_1062605
data\outputA\LA_E_1062688_2s.flac,spoof,LA_E_1062688
data\outputA\LA_E_1062722_2s.flac,spoof,LA_E_1062722
data\outputA\LA_E_1063268_2s.flac,spoof,LA_E_1063268
data\outputA\LA_E_1063599_2s.flac,spoof,LA_E_1063599
data\outputA\LA_E_1063694_2s.flac,spoof,LA_E_1063694
data\outputA\LA_E_1063755_2s.flac,spoof,LA_E_1063755
data\outputA\LA_E_1063979_2s.flac,spoof,LA_E_1063979
data\outputA\LA_E_1064050_2s.flac,spoof,LA_E_1064050
data\outputA\LA_E_1064199_2s.flac,spoof,LA_E_1064199
data\outputA\LA_E_1064356_2s.flac,spoof,LA_E_1064356
data\outputA\LA_E_1064676_2s.flac,spoof,LA_E_1064676
data\outputA\LA_E_1064759_2s.flac,spoof,LA_E_1064759
data\outputA\LA_E_1064823_2s.flac,spoof,LA_E_1064823
data\outputA\LA_E_1064832_2s.flac,spoof,LA_E_1064832
data\outputA\LA_E_1064946_2s.flac,spoof,LA_E_1064946
data\outputA\LA_E_1065145_2s.flac,spoof,LA_E_1065145
data\outputA\LA_E_1065265_2s.flac,spoof,LA_E_1065265
data\outputA\LA_E_1065452_2s.flac,spoof,LA_E_1065452
data\outputA\LA_E_1065554_2s.flac,spoof,LA_E_1065554
data\outputA\LA_E_1065686_2s.flac,spoof,LA_E_1065686
data\outputA\LA_E_1065764_2s.flac,spoof,LA_E_1065764
data\outputA\LA_E_1065773_2s.flac,spoof,LA_E_1065773
data\outputA\LA_E_1065801_2s.flac,spoof,LA_E_1065801
data\outputA\LA_E_1065812_2s.flac,spoof,LA_E_1065812
data\outputA\LA_E_1066377_2s.flac,spoof,LA_E_1066377
data\outputA\LA_E_1066513_2s.flac,spoof,LA_E_1066513
data\outputA\LA_E_1066525_2s.flac,spoof,LA_E_1066525
data\outputA\LA_E_1066663_2s.flac,spoof,LA_E_1066663
data\outputA\LA_E_1066668_2s.flac,spoof,LA_E_1066668
data\outputA\LA_E_1066827_2s.flac,spoof,LA_E_1066827
data\outputA\LA_E_1066923_2s.flac,spoof,LA_E_1066923
data\outputA\LA_E_1067640_2s.flac,bonafide,LA_E_1067640
data\outputA\LA_E_1067938_2s.flac,spoof,LA_E_1067938
data\outputA\LA_E_1068069_2s.flac,spoof,LA_E_1068069
data\outputA\LA_E_1068214_2s.flac,bonafide,LA_E_1068214
data\outputA\LA_E_1068359_2s.flac,spoof,LA_E_1068359
data\outputA\LA_E_1068396_2s.flac,spoof,LA_E_1068396
data\outputA\LA_E_1068437_2s.flac,spoof,LA_E_1068437
data\outputA\LA_E_1068540_2s.flac,spoof,LA_E_1068540
data\outputA\LA_E_1068629_2s.flac,spoof,LA_E_1068629
data\outputA\LA_E_1068674_2s.flac,spoof,LA_E_1068674
data\outputA\LA_E_1068705_2s.flac,spoof,LA_E_1068705
data\outputA\LA_E_1069377_2s.flac,spoof,LA_E_1069377
data\outputA\LA_E_1069528_2s.flac,spoof,LA_E_1069528
data\outputA\LA_E_1069777_2s.flac,bonafide,LA_E_1069777
data\outputA\LA_E_1069812_2s.flac,spoof,LA_E_1069812
data\outputA\LA_E_1070144_2s.flac,spoof,LA_E_1070144
data\outputA\LA_E_1070240_2s.flac,spoof,LA_E_1070240
data\outputA\LA_E_1070243_2s.flac,bonafide,LA_E_1070243
data\outputA\LA_E_1070404_2s.flac,spoof,LA_E_1070404
data\outputA\LA_E_1070534_2s.flac,spoof,LA_E_1070534
data\outputA\LA_E_1070539_2s.flac,spoof,LA_E_1070539
data\outputA\LA_E_1070703_2s.flac,spoof,LA_E_1070703
data\outputA\LA_E_1070792_2s.flac,spoof,LA_E_1070792
data\outputA\LA_E_1070910_2s.flac,spoof,LA_E_1070910
data\outputA\LA_E_1071059_2s.flac,spoof,LA_E_1071059
data\outputA\LA_E_1071071_2s.flac,bonafide,LA_E_1071071
data\outputA\LA_E_1071287_2s.flac,spoof,LA_E_1071287
data\outputA\LA_E_1071312_2s.flac,spoof,LA_E_1071312
data\outputA\LA_E_1071350_2s.flac,spoof,LA_E_1071350
data\outputA\LA_E_1071447_2s.flac,bonafide,LA_E_1071447
data\outputA\LA_E_1071488_2s.flac,bonafide,LA_E_1071488
data\outputA\LA_E_1071599_2s.flac,spoof,LA_E_1071599
data\outputA\LA_E_1071722_2s.flac,spoof,LA_E_1071722
data\outputA\LA_E_1071778_2s.flac,spoof,LA_E_1071778
data\outputA\LA_E_1071986_2s.flac,spoof,LA_E_1071986
data\outputA\LA_E_1072067_2s.flac,spoof,LA_E_1072067
data\outputA\LA_E_1072138_2s.flac,spoof,LA_E_1072138
data\outputA\LA_E_1072241_2s.flac,spoof,LA_E_1072241
data\outputA\LA_E_1072404_2s.flac,spoof,LA_E_1072404
data\outputA\LA_E_1072555_2s.flac,bonafide,LA_E_1072555
data\outputA\LA_E_1072693_2s.flac,spoof,LA_E_1072693
data\outputA\LA_E_1073211_2s.flac,spoof,LA_E_1073211
data\outputA\LA_E_1073396_2s.flac,spoof,LA_E_1073396
data\outputA\LA_E_1073519_2s.flac,spoof,LA_E_1073519
data\outputA\LA_E_1073526_2s.flac,spoof,LA_E_1073526
data\outputA\LA_E_1073582_2s.flac,spoof,LA_E_1073582
data\outputA\LA_E_1073910_2s.flac,spoof,LA_E_1073910
data\outputA\LA_E_1074164_2s.flac,spoof,LA_E_1074164
data\outputA\LA_E_1074396_2s.flac,spoof,LA_E_1074396
data\outputA\LA_E_1074416_2s.flac,spoof,LA_E_1074416
data\outputA\LA_E_1074655_2s.flac,spoof,LA_E_1074655
data\outputA\LA_E_1075015_2s.flac,spoof,LA_E_1075015
data\outputA\LA_E_1075109_2s.flac,spoof,LA_E_1075109
data\outputA\LA_E_1075445_2s.flac,spoof,LA_E_1075445
data\outputA\LA_E_1075663_2s.flac,spoof,LA_E_1075663
data\outputA\LA_E_1076578_2s.flac,spoof,LA_E_1076578
data\outputA\LA_E_1076778_2s.flac,spoof,LA_E_1076778
data\outputA\LA_E_1076811_2s.flac,spoof,LA_E_1076811
data\outputA\LA_E_1077548_2s.flac,bonafide,LA_E_1077548
data\outputA\LA_E_1077583_2s.flac,spoof,LA_E_1077583
data\outputA\LA_E_1077974_2s.flac,spoof,LA_E_1077974
data\outputA\LA_E_1078231_2s.flac,spoof,LA_E_1078231
data\outputA\LA_E_1078455_2s.flac,bonafide,LA_E_1078455
data\outputA\LA_E_1078576_2s.flac,bonafide,LA_E_1078576
data\outputA\LA_E_1078618_2s.flac,spoof,LA_E_1078618
data\outputA\LA_E_1078775_2s.flac,spoof,LA_E_1078775
data\outputA\LA_E_1078889_2s.flac,spoof,LA_E_1078889
data\outputA\LA_E_1079153_2s.flac,bonafide,LA_E_1079153
data\outputA\LA_E_1079482_2s.flac,spoof,LA_E_1079482
data\outputA\LA_E_1079577_2s.flac,spoof,LA_E_1079577
data\outputA\LA_E_1079651_2s.flac,spoof,LA_E_1079651
data\outputA\LA_E_1080001_2s.flac,spoof,LA_E_1080001
data\outputA\LA_E_1080158_2s.flac,spoof,LA_E_1080158
data\outputA\LA_E_1080279_2s.flac,spoof,LA_E_1080279
data\outputA\LA_E_1080359_2s.flac,bonafide,LA_E_1080359
data\outputA\LA_E_1080518_2s.flac,spoof,LA_E_1080518
data\outputA\LA_E_1080541_2s.flac,spoof,LA_E_1080541
data\outputA\LA_E_1080674_2s.flac,spoof,LA_E_1080674
data\outputA\LA_E_1080750_2s.flac,spoof,LA_E_1080750
data\outputA\LA_E_1081330_2s.flac,spoof,LA_E_1081330
data\outputA\LA_E_1081363_2s.flac,spoof,LA_E_1081363
data\outputA\LA_E_1081547_2s.flac,bonafide,LA_E_1081547
data\outputA\LA_E_1081549_2s.flac,spoof,LA_E_1081549
data\outputA\LA_E_1081631_2s.flac,spoof,LA_E_1081631
data\outputA\LA_E_1081666_2s.flac,spoof,LA_E_1081666
data\outputA\LA_E_1081853_2s.flac,spoof,LA_E_1081853
data\outputA\LA_E_1082057_2s.flac,spoof,LA_E_1082057
data\outputA\LA_E_1082152_2s.flac,spoof,LA_E_1082152
data\outputA\LA_E_1082450_2s.flac,spoof,LA_E_1082450
data\outputA\LA_E_1082594_2s.flac,bonafide,LA_E_1082594
data\outputA\LA_E_1082595_2s.flac,spoof,LA_E_1082595
data\outputA\LA_E_1082673_2s.flac,spoof,LA_E_1082673
data\outputA\LA_E_1082752_2s.flac,spoof,LA_E_1082752
data\outputA\LA_E_1082757_2s.flac,bonafide,LA_E_1082757
data\outputA\LA_E_1082808_2s.flac,spoof,LA_E_1082808
data\outputA\LA_E_1083073_2s.flac,spoof,LA_E_1083073
data\outputA\LA_E_1083188_2s.flac,bonafide,LA_E_1083188
data\outputA\LA_E_1083326_2s.flac,bonafide,LA_E_1083326
data\outputA\LA_E_1083378_2s.flac,spoof,LA_E_1083378
data\outputA\LA_E_1083384_2s.flac,spoof,LA_E_1083384
data\outputA\LA_E_1083603_2s.flac,spoof,LA_E_1083603
data\outputA\LA_E_1083863_2s.flac,spoof,LA_E_1083863
data\outputA\LA_E_1083864_2s.flac,spoof,LA_E_1083864
data\outputA\LA_E_1083895_2s.flac,spoof,LA_E_1083895
data\outputA\LA_E_1084094_2s.flac,bonafide,LA_E_1084094
data\outputA\LA_E_1084148_2s.flac,bonafide,LA_E_1084148
data\outputA\LA_E_1084960_2s.flac,spoof,LA_E_1084960
data\outputA\LA_E_1085040_2s.flac,spoof,LA_E_1085040
data\outputA\LA_E_1085130_2s.flac,spoof,LA_E_1085130
data\outputA\LA_E_1085221_2s.flac,spoof,LA_E_1085221
data\outputA\LA_E_1085477_2s.flac,spoof,LA_E_1085477
data\outputA\LA_E_1085567_2s.flac,spoof,LA_E_1085567
data\outputA\LA_E_1085583_2s.flac,spoof,LA_E_1085583
data\outputA\LA_E_1085620_2s.flac,spoof,LA_E_1085620
data\outputA\LA_E_1085895_2s.flac,spoof,LA_E_1085895
data\outputA\LA_E_1085956_2s.flac,spoof,LA_E_1085956
data\outputA\LA_E_1086006_2s.flac,spoof,LA_E_1086006
data\outputA\LA_E_1086047_2s.flac,spoof,LA_E_1086047
data\outputA\LA_E_1086185_2s.flac,bonafide,LA_E_1086185
data\outputA\LA_E_1086187_2s.flac,spoof,LA_E_1086187
data\outputA\LA_E_1086466_2s.flac,spoof,LA_E_1086466
data\outputA\LA_E_1086753_2s.flac,spoof,LA_E_1086753
data\outputA\LA_E_1086902_2s.flac,spoof,LA_E_1086902
data\outputA\LA_E_1087141_2s.flac,spoof,LA_E_1087141
data\outputA\LA_E_1087189_2s.flac,bonafide,LA_E_1087189
data\outputA\LA_E_1087549_2s.flac,spoof,LA_E_1087549
data\outputA\LA_E_1087660_2s.flac,spoof,LA_E_1087660
data\outputA\LA_E_1087936_2s.flac,spoof,LA_E_1087936
data\outputA\LA_E_1087960_2s.flac,spoof,LA_E_1087960
data\outputA\LA_E_1087984_2s.flac,spoof,LA_E_1087984
data\outputA\LA_E_1088028_2s.flac,spoof,LA_E_1088028
data\outputA\LA_E_1088383_2s.flac,spoof,LA_E_1088383
data\outputA\LA_E_1088443_2s.flac,spoof,LA_E_1088443
data\outputA\LA_E_1088594_2s.flac,spoof,LA_E_1088594
data\outputA\LA_E_1088697_2s.flac,spoof,LA_E_1088697
data\outputA\LA_E_1088728_2s.flac,bonafide,LA_E_1088728
data\outputA\LA_E_1088874_2s.flac,spoof,LA_E_1088874
data\outputA\LA_E_1088922_2s.flac,spoof,LA_E_1088922
data\outputA\LA_E_1088971_2s.flac,spoof,LA_E_1088971
data\outputA\LA_E_1088990_2s.flac,spoof,LA_E_1088990
data\outputA\LA_E_1089063_2s.flac,bonafide,LA_E_1089063
data\outputA\LA_E_1089374_2s.flac,spoof,LA_E_1089374
data\outputA\LA_E_1089469_2s.flac,spoof,LA_E_1089469
data\outputA\LA_E_1090181_2s.flac,spoof,LA_E_1090181
data\outputA\LA_E_1090273_2s.flac,spoof,LA_E_1090273
data\outputA\LA_E_1090669_2s.flac,spoof,LA_E_1090669
data\outputA\LA_E_1090711_2s.flac,spoof,LA_E_1090711
data\outputA\LA_E_1090719_2s.flac,bonafide,LA_E_1090719
data\outputA\LA_E_1090727_2s.flac,spoof,LA_E_1090727
data\outputA\LA_E_1090755_2s.flac,spoof,LA_E_1090755
data\outputA\LA_E_1090802_2s.flac,spoof,LA_E_1090802
data\outputA\LA_E_1090910_2s.flac,spoof,LA_E_1090910
data\outputA\LA_E_1091173_2s.flac,bonafide,LA_E_1091173
data\outputA\LA_E_1091683_2s.flac,spoof,LA_E_1091683
data\outputA\LA_E_1091774_2s.flac,spoof,LA_E_1091774
data\outputA\LA_E_1091903_2s.flac,spoof,LA_E_1091903
data\outputA\LA_E_1092001_2s.flac,spoof,LA_E_1092001
data\outputA\LA_E_1092425_2s.flac,bonafide,LA_E_1092425
data\outputA\LA_E_1092450_2s.flac,spoof,LA_E_1092450
data\outputA\LA_E_1092736_2s.flac,spoof,LA_E_1092736
data\outputA\LA_E_1092881_2s.flac,spoof,LA_E_1092881
data\outputA\LA_E_1092988_2s.flac,spoof,LA_E_1092988
data\outputA\LA_E_1093183_2s.flac,bonafide,LA_E_1093183
data\outputA\LA_E_1093249_2s.flac,spoof,LA_E_1093249
data\outputA\LA_E_1093669_2s.flac,spoof,LA_E_1093669
data\outputA\LA_E_1093672_2s.flac,spoof,LA_E_1093672
data\outputA\LA_E_1093751_2s.flac,spoof,LA_E_1093751
data\outputA\LA_E_1093757_2s.flac,spoof,LA_E_1093757
data\outputA\LA_E_1093867_2s.flac,bonafide,LA_E_1093867
data\outputA\LA_E_1094213_2s.flac,spoof,LA_E_1094213
data\outputA\LA_E_1094332_2s.flac,bonafide,LA_E_1094332
data\outputA\LA_E_1094500_2s.flac,spoof,LA_E_1094500
data\outputA\LA_E_1094633_2s.flac,spoof,LA_E_1094633
data\outputA\LA_E_1094830_2s.flac,spoof,LA_E_1094830
data\outputA\LA_E_1094950_2s.flac,bonafide,LA_E_1094950
data\outputA\LA_E_1095168_2s.flac,spoof,LA_E_1095168
data\outputA\LA_E_1095240_2s.flac,spoof,LA_E_1095240
data\outputA\LA_E_1095457_2s.flac,bonafide,LA_E_1095457
data\outputA\LA_E_1095490_2s.flac,spoof,LA_E_1095490
data\outputA\LA_E_1095581_2s.flac,spoof,LA_E_1095581
data\outputA\LA_E_1095653_2s.flac,spoof,LA_E_1095653
data\outputA\LA_E_1095654_2s.flac,spoof,LA_E_1095654
data\outputA\LA_E_1096089_2s.flac,spoof,LA_E_1096089
data\outputA\LA_E_1096328_2s.flac,spoof,LA_E_1096328
data\outputA\LA_E_1096599_2s.flac,spoof,LA_E_1096599
data\outputA\LA_E_1096806_2s.flac,spoof,LA_E_1096806
data\outputA\LA_E_1096817_2s.flac,spoof,LA_E_1096817
data\outputA\LA_E_1097142_2s.flac,bonafide,LA_E_1097142
data\outputA\LA_E_1097338_2s.flac,bonafide,LA_E_1097338
data\outputA\LA_E_1097387_2s.flac,spoof,LA_E_1097387
data\outputA\LA_E_1097481_2s.flac,bonafide,LA_E_1097481
data\outputA\LA_E_1097576_2s.flac,spoof,LA_E_1097576
data\outputA\LA_E_1097947_2s.flac,spoof,LA_E_1097947
data\outputA\LA_E_1097961_2s.flac,spoof,LA_E_1097961
data\outputA\LA_E_1098029_2s.flac,spoof,LA_E_1098029
data\outputA\LA_E_1098037_2s.flac,spoof,LA_E_1098037
data\outputA\LA_E_1098099_2s.flac,spoof,LA_E_1098099
data\outputA\LA_E_1098161_2s.flac,spoof,LA_E_1098161
data\outputA\LA_E_1098440_2s.flac,spoof,LA_E_1098440
data\outputA\LA_E_1098456_2s.flac,spoof,LA_E_1098456
data\outputA\LA_E_1098521_2s.flac,spoof,LA_E_1098521
data\outputA\LA_E_1098671_2s.flac,spoof,LA_E_1098671
data\outputA\LA_E_1098675_2s.flac,spoof,LA_E_1098675
data\outputA\LA_E_1098679_2s.flac,spoof,LA_E_1098679
data\outputA\LA_E_1098858_2s.flac,spoof,LA_E_1098858
data\outputA\LA_E_1099100_2s.flac,spoof,LA_E_1099100
data\outputA\LA_E_1099187_2s.flac,spoof,LA_E_1099187
data\outputA\LA_E_1099372_2s.flac,spoof,LA_E_1099372
data\outputA\LA_E_1099543_2s.flac,spoof,LA_E_1099543
data\outputA\LA_E_1099656_2s.flac,spoof,LA_E_1099656
data\outputA\LA_E_1099888_2s.flac,spoof,LA_E_1099888
data\outputA\LA_E_1100041_2s.flac,spoof,LA_E_1100041
data\outputA\LA_E_1100314_2s.flac,spoof,LA_E_1100314
data\outputA\LA_E_1100352_2s.flac,spoof,LA_E_1100352
data\outputA\LA_E_1100367_2s.flac,bonafide,LA_E_1100367
data\outputA\LA_E_1100486_2s.flac,spoof,LA_E_1100486
data\outputA\LA_E_1100736_2s.flac,spoof,LA_E_1100736
data\outputA\LA_E_1100786_2s.flac,spoof,LA_E_1100786
data\outputA\LA_E_1100861_2s.flac,spoof,LA_E_1100861
data\outputA\LA_E_1101177_2s.flac,spoof,LA_E_1101177
data\outputA\LA_E_1101245_2s.flac,spoof,LA_E_1101245
data\outputA\LA_E_1101369_2s.flac,spoof,LA_E_1101369
data\outputA\LA_E_1101506_2s.flac,spoof,LA_E_1101506
data\outputA\LA_E_1101562_2s.flac,bonafide,LA_E_1101562
data\outputA\LA_E_1101639_2s.flac,spoof,LA_E_1101639
data\outputA\LA_E_1101681_2s.flac,bonafide,LA_E_1101681
data\outputA\LA_E_1101975_2s.flac,spoof,LA_E_1101975
data\outputA\LA_E_1101977_2s.flac,spoof,LA_E_1101977
data\outputA\LA_E_1102009_2s.flac,spoof,LA_E_1102009
data\outputA\LA_E_1102239_2s.flac,spoof,LA_E_1102239
data\outputA\LA_E_1102386_2s.flac,spoof,LA_E_1102386
data\outputA\LA_E_1102469_2s.flac,spoof,LA_E_1102469
data\outputA\LA_E_1102651_2s.flac,spoof,LA_E_1102651
data\outputA\LA_E_1102858_2s.flac,spoof,LA_E_1102858
data\outputA\LA_E_1103146_2s.flac,spoof,LA_E_1103146
data\outputA\LA_E_1103263_2s.flac,spoof,LA_E_1103263
data\outputA\LA_E_1103293_2s.flac,spoof,LA_E_1103293
data\outputA\LA_E_1103362_2s.flac,spoof,LA_E_1103362
data\outputA\LA_E_1103411_2s.flac,spoof,LA_E_1103411
data\outputA\LA_E_1103579_2s.flac,spoof,LA_E_1103579
data\outputA\LA_E_1103614_2s.flac,spoof,LA_E_1103614
data\outputA\LA_E_1103620_2s.flac,bonafide,LA_E_1103620
data\outputA\LA_E_1103751_2s.flac,spoof,LA_E_1103751
data\outputA\LA_E_1103793_2s.flac,spoof,LA_E_1103793
data\outputA\LA_E_1103972_2s.flac,spoof,LA_E_1103972
data\outputA\LA_E_1104073_2s.flac,spoof,LA_E_1104073
data\outputA\LA_E_1104088_2s.flac,spoof,LA_E_1104088
data\outputA\LA_E_1104458_2s.flac,spoof,LA_E_1104458
data\outputA\LA_E_1104484_2s.flac,spoof,LA_E_1104484
data\outputA\LA_E_1104494_2s.flac,spoof,LA_E_1104494
data\outputA\LA_E_1104526_2s.flac,bonafide,LA_E_1104526
data\outputA\LA_E_1104698_2s.flac,bonafide,LA_E_1104698
data\outputA\LA_E_1104722_2s.flac,spoof,LA_E_1104722
data\outputA\LA_E_1104728_2s.flac,spoof,LA_E_1104728
data\outputA\LA_E_1104871_2s.flac,spoof,LA_E_1104871
data\outputA\LA_E_1104946_2s.flac,spoof,LA_E_1104946
data\outputA\LA_E_1105323_2s.flac,spoof,LA_E_1105323
data\outputA\LA_E_1105788_2s.flac,spoof,LA_E_1105788
data\outputA\LA_E_1105810_2s.flac,spoof,LA_E_1105810
data\outputA\LA_E_1105997_2s.flac,spoof,LA_E_1105997
data\outputA\LA_E_1106396_2s.flac,spoof,LA_E_1106396
data\outputA\LA_E_1106574_2s.flac,spoof,LA_E_1106574
data\outputA\LA_E_1106607_2s.flac,spoof,LA_E_1106607
data\outputA\LA_E_1106649_2s.flac,spoof,LA_E_1106649
data\outputA\LA_E_1106737_2s.flac,spoof,LA_E_1106737
data\outputA\LA_E_1106831_2s.flac,spoof,LA_E_1106831
data\outputA\LA_E_1106879_2s.flac,spoof,LA_E_1106879
data\outputA\LA_E_1107048_2s.flac,spoof,LA_E_1107048
data\outputA\LA_E_1107498_2s.flac,spoof,LA_E_1107498
data\outputA\LA_E_1107689_2s.flac,spoof,LA_E_1107689
data\outputA\LA_E_1107788_2s.flac,spoof,LA_E_1107788
data\outputA\LA_E_1107790_2s.flac,bonafide,LA_E_1107790
data\outputA\LA_E_1107819_2s.flac,spoof,LA_E_1107819
data\outputA\LA_E_1107879_2s.flac,spoof,LA_E_1107879
data\outputA\LA_E_1108266_2s.flac,spoof,LA_E_1108266
data\outputA\LA_E_1108381_2s.flac,spoof,LA_E_1108381
data\outputA\LA_E_1109103_2s.flac,spoof,LA_E_1109103
data\outputA\LA_E_1109231_2s.flac,spoof,LA_E_1109231
data\outputA\LA_E_1109709_2s.flac,spoof,LA_E_1109709
data\outputA\LA_E_1109922_2s.flac,spoof,LA_E_1109922
data\outputA\LA_E_1109925_2s.flac,spoof,LA_E_1109925
data\outputA\LA_E_1110140_2s.flac,spoof,LA_E_1110140
data\outputA\LA_E_1110234_2s.flac,spoof,LA_E_1110234
data\outputA\LA_E_1110299_2s.flac,spoof,LA_E_1110299
data\outputA\LA_E_1110347_2s.flac,spoof,LA_E_1110347
data\outputA\LA_E_1110442_2s.flac,spoof,LA_E_1110442
data\outputA\LA_E_1110714_2s.flac,spoof,LA_E_1110714
data\outputA\LA_E_1111215_2s.flac,spoof,LA_E_1111215
data\outputA\LA_E_1111329_2s.flac,spoof,LA_E_1111329
data\outputA\LA_E_1111340_2s.flac,spoof,LA_E_1111340
data\outputA\LA_E_1111524_2s.flac,spoof,LA_E_1111524
data\outputA\LA_E_1111603_2s.flac,spoof,LA_E_1111603
data\outputA\LA_E_1111631_2s.flac,spoof,LA_E_1111631
data\outputA\LA_E_1112050_2s.flac,spoof,LA_E_1112050
data\outputA\LA_E_1112100_2s.flac,spoof,LA_E_1112100
data\outputA\LA_E_1112150_2s.flac,spoof,LA_E_1112150
data\outputA\LA_E_1112165_2s.flac,spoof,LA_E_1112165
data\outputA\LA_E_1112225_2s.flac,spoof,LA_E_1112225
data\outputA\LA_E_1112314_2s.flac,spoof,LA_E_1112314
data\outputA\LA_E_1112466_2s.flac,bonafide,LA_E_1112466
data\outputA\LA_E_1112589_2s.flac,bonafide,LA_E_1112589
data\outputA\LA_E_1112630_2s.flac,spoof,LA_E_1112630
data\outputA\LA_E_1112785_2s.flac,bonafide,LA_E_1112785
data\outputA\LA_E_1112979_2s.flac,spoof,LA_E_1112979
data\outputA\LA_E_1113085_2s.flac,spoof,LA_E_1113085
data\outputA\LA_E_1113151_2s.flac,spoof,LA_E_1113151
data\outputA\LA_E_1113188_2s.flac,spoof,LA_E_1113188
data\outputA\LA_E_1113329_2s.flac,spoof,LA_E_1113329
data\outputA\LA_E_1113488_2s.flac,spoof,LA_E_1113488
data\outputA\LA_E_1113492_2s.flac,spoof,LA_E_1113492
data\outputA\LA_E_1113878_2s.flac,bonafide,LA_E_1113878
data\outputA\LA_E_1113889_2s.flac,spoof,LA_E_1113889
data\outputA\LA_E_1114007_2s.flac,spoof,LA_E_1114007
data\outputA\LA_E_1114025_2s.flac,bonafide,LA_E_1114025
data\outputA\LA_E_1114853_2s.flac,spoof,LA_E_1114853
data\outputA\LA_E_1115281_2s.flac,spoof,LA_E_1115281
data\outputA\LA_E_1115346_2s.flac,spoof,LA_E_1115346
data\outputA\LA_E_1115505_2s.flac,spoof,LA_E_1115505
data\outputA\LA_E_1115532_2s.flac,spoof,LA_E_1115532
data\outputA\LA_E_1115869_2s.flac,bonafide,LA_E_1115869
data\outputA\LA_E_1115891_2s.flac,bonafide,LA_E_1115891
data\outputA\LA_E_1115910_2s.flac,spoof,LA_E_1115910
data\outputA\LA_E_1116072_2s.flac,spoof,LA_E_1116072
data\outputA\LA_E_1116242_2s.flac,spoof,LA_E_1116242
data\outputA\LA_E_1116275_2s.flac,bonafide,LA_E_1116275
data\outputA\LA_E_1116352_2s.flac,spoof,LA_E_1116352
data\outputA\LA_E_1116422_2s.flac,spoof,LA_E_1116422
data\outputA\LA_E_1116929_2s.flac,spoof,LA_E_1116929
data\outputA\LA_E_1117128_2s.flac,bonafide,LA_E_1117128
data\outputA\LA_E_1117216_2s.flac,spoof,LA_E_1117216
data\outputA\LA_E_1117223_2s.flac,spoof,LA_E_1117223
data\outputA\LA_E_1117722_2s.flac,spoof,LA_E_1117722
data\outputA\LA_E_1117725_2s.flac,spoof,LA_E_1117725
data\outputA\LA_E_1118367_2s.flac,spoof,LA_E_1118367
data\outputA\LA_E_1118400_2s.flac,bonafide,LA_E_1118400
data\outputA\LA_E_1118477_2s.flac,spoof,LA_E_1118477
data\outputA\LA_E_1118518_2s.flac,spoof,LA_E_1118518
data\outputA\LA_E_1118558_2s.flac,spoof,LA_E_1118558
data\outputA\LA_E_1118739_2s.flac,spoof,LA_E_1118739
data\outputA\LA_E_1118807_2s.flac,spoof,LA_E_1118807
data\outputA\LA_E_1119066_2s.flac,bonafide,LA_E_1119066
data\outputA\LA_E_1119234_2s.flac,spoof,LA_E_1119234
data\outputA\LA_E_1119297_2s.flac,spoof,LA_E_1119297
data\outputA\LA_E_1119489_2s.flac,spoof,LA_E_1119489
data\outputA\LA_E_1119521_2s.flac,bonafide,LA_E_1119521
data\outputA\LA_E_1119730_2s.flac,spoof,LA_E_1119730
data\outputA\LA_E_1119985_2s.flac,spoof,LA_E_1119985
data\outputA\LA_E_1120282_2s.flac,spoof,LA_E_1120282
data\outputA\LA_E_1120370_2s.flac,spoof,LA_E_1120370
data\outputA\LA_E_1120386_2s.flac,spoof,LA_E_1120386
data\outputA\LA_E_1120438_2s.flac,spoof,LA_E_1120438
data\outputA\LA_E_1120579_2s.flac,spoof,LA_E_1120579
data\outputA\LA_E_1120646_2s.flac,spoof,LA_E_1120646
data\outputA\LA_E_1120893_2s.flac,spoof,LA_E_1120893
data\outputA\LA_E_1121112_2s.flac,spoof,LA_E_1121112
data\outputA\LA_E_1121305_2s.flac,spoof,LA_E_1121305
data\outputA\LA_E_1121316_2s.flac,spoof,LA_E_1121316
data\outputA\LA_E_1121436_2s.flac,bonafide,LA_E_1121436
data\outputA\LA_E_1122030_2s.flac,spoof,LA_E_1122030
data\outputA\LA_E_1122056_2s.flac,spoof,LA_E_1122056
data\outputA\LA_E_1122175_2s.flac,spoof,LA_E_1122175
data\outputA\LA_E_1122308_2s.flac,spoof,LA_E_1122308
data\outputA\LA_E_1122684_2s.flac,spoof,LA_E_1122684
data\outputA\LA_E_1122750_2s.flac,spoof,LA_E_1122750
data\outputA\LA_E_1122778_2s.flac,bonafide,LA_E_1122778
data\outputA\LA_E_1122801_2s.flac,spoof,LA_E_1122801
data\outputA\LA_E_1122802_2s.flac,spoof,LA_E_1122802
data\outputA\LA_E_1122989_2s.flac,spoof,LA_E_1122989
data\outputA\LA_E_1123115_2s.flac,bonafide,LA_E_1123115
data\outputA\LA_E_1123316_2s.flac,spoof,LA_E_1123316
data\outputA\LA_E_1123462_2s.flac,spoof,LA_E_1123462
data\outputA\LA_E_1123478_2s.flac,spoof,LA_E_1123478
data\outputA\LA_E_1123558_2s.flac,spoof,LA_E_1123558
data\outputA\LA_E_1123606_2s.flac,spoof,LA_E_1123606
data\outputA\LA_E_1123750_2s.flac,bonafide,LA_E_1123750
data\outputA\LA_E_1123855_2s.flac,spoof,LA_E_1123855
data\outputA\LA_E_1124072_2s.flac,spoof,LA_E_1124072
